seed,draw,parameter,rank_frac,truth,sample_mean,sample_sd
4,18,xi_reb,0.19,0.6299008131027222,0.6330273747444153,0.003354644402861595
4,18,z_A0_eff,0.005,0.7367551326751709,0.7563424706459045,0.00809616781771183
4,19,alpha,0.12,1.055747389793396,1.0644267797470093,0.008112527430057526
4,19,beta_r,0.115,1.0013819932937622,1.021579623222351,0.017135808244347572
4,19,eta_col,0.03,0.704978346824646,0.7123997211456299,0.004035745747387409
4,19,xi_reb,0.74,0.5136333107948303,0.5123403072357178,0.0019162652315571904
4,19,z_A0_eff,0.095,0.795634388923645,0.8023655414581299,0.005512450821697712
4,20,alpha,0.015,0.602769136428833,0.6136085391044617,0.005724702030420303
4,20,beta_r,0.045,1.0662239789962769,1.108109951019287,0.024726958945393562
4,20,eta_col,0.05,0.5615596175193787,0.5666752457618713,0.0037649732548743486
4,20,xi_reb,0.695,1.140663743019104,1.1392158269882202,0.0036502790171653032
4,20,z_A0_eff,0.04,0.7922631502151489,0.8027561902999878,0.005950982682406902
4,21,alpha,0.395,0.9753545522689819,0.9764767289161682,0.002664758823812008
4,21,beta_r,0.58,0.6734708547592163,0.6723979115486145,0.006064435467123985
4,21,eta_col,0.735,0.7993841171264648,0.7974986433982849,0.004562321584671736
4,21,xi_reb,0.045,0.8630902767181396,0.86761075258255,0.002717288676649332
4,21,z_A0_eff,0.305,0.8023146390914917,0.8031691908836365,0.002092082053422928
4,22,alpha,0.01,0.8457386493682861,0.854997992515564,0.003180792322382331
4,22,beta_r,0.085,0.80809485912323,0.8214436173439026,0.009027066640555859
4,22,eta_col,0.96,0.8655246496200562,0.8574760556221008,0.004253231920301914
4,22,xi_reb,0.215,1.1803330183029175,1.1832091808319092,0.004278414882719517
4,22,z_A0_eff,0.005,0.8178579807281494,0.8283740878105164,0.0028114807792007923
4,23,alpha,0.905,1.192360281944275,1.1822587251663208,0.007513412274420261
4,23,beta_r,0.48,0.8777749538421631,0.8783112168312073,0.011122950352728367
4,23,eta_col,0.16,0.5432580709457397,0.5468253493309021,0.004087182693183422
4,23,xi_reb,0.08,0.867707371711731,0.871430516242981,0.0025519223418086767
4,23,z_A0_eff,0.76,0.9445160627365112,0.9410772919654846,0.005275706760585308
4,24,alpha,0.715,1.145095705986023,1.1427407264709473,0.004140173550695181
4,24,beta_r,0.74,0.5652204155921936,0.561933159828186,0.004811143036931753
4,24,eta_col,0.715,0.8332523703575134,0.8319432735443115,0.002218706300482154
4,24,xi_reb,0.045,0.8328732848167419,0.8373938798904419,0.0025998493656516075
4,24,z_A0_eff,0.43,0.783968448638916,0.7842236161231995,0.0018994694110006094
4,25,alpha,0.805,1.0040006637573242,1.0015144348144531,0.0031552251894026995
4,25,beta_r,0.23,1.0929181575775146,1.1054396629333496,0.015895722433924675
4,25,eta_col,0.545,0.8643999099731445,0.8641101121902466,0.00413688737899065
4,25,xi_reb,0.135,0.41066694259643555,0.41299960017204285,0.00208050524815917
4,25,z_A0_eff,0.665,0.9372872710227966,0.9361267685890198,0.0028069668915122747
4,26,alpha,0.2,0.8069009780883789,0.8125051856040955,0.00788778718560934
4,26,beta_r,0.26,0.9600703716278076,0.9725356101989746,0.02124524861574173
4,26,eta_col,0.66,0.5615899562835693,0.5597485303878784,0.004091576207429171
4,26,xi_reb,0.225,0.5203021764755249,0.521555483341217,0.0019241690170019865
4,26,z_A0_eff,0.08,0.7441658973693848,0.7539102435112,0.0073287589475512505
4,27,alpha,0.89,1.0767537355422974,1.071779727935791,0.003813589923083782
4,27,beta_r,0.865,0.44502902030944824,0.4409741163253784,0.003619229421019554
4,27,eta_col,0.735,0.8425829410552979,0.8411450386047363,0.002388361608609557
4,27,xi_reb,0.055,0.5493372082710266,0.5526354312896729,0.0020828701090067625
4,27,z_A0_eff,0.5,0.7337992191314697,0.7335551977157593,0.00238671968691051
4,28,alpha,0.565,0.8403050303459167,0.8389602899551392,0.004881798755377531
4,28,beta_r,0.28,0.585689902305603,0.5893715023994446,0.006108914501965046
4,28,eta_col,0.785,0.8417552709579468,0.8385145664215088,0.004771179519593716
4,28,xi_reb,0.035,1.1907809972763062,1.198245882987976,0.0035542137920856476
4,28,z_A0_eff,0.31,0.8584001660346985,0.8602231740951538,0.005059394519776106
4,29,alpha,0.825,0.4112418591976166,0.4039447009563446,0.007424990646541119
4,29,beta_r,0.835,1.0682083368301392,1.0165328979492188,0.05168047547340393
4,29,eta_col,0.895,0.5245238542556763,0.5188379883766174,0.010086161084473133
4,29,xi_reb,0.855,0.5486536026000977,0.546937108039856,0.0023113733623176813
4,29,z_A0_eff,0.895,0.744953453540802,0.7342483401298523,0.008084546774625778
4,30,alpha,0.77,1.0708801746368408,1.0678459405899048,0.0037528870161622763
4,30,beta_r,0.03,0.45022937655448914,0.4578491449356079,0.004069581162184477
4,30,eta_col,0.375,0.9497731328010559,0.951363742351532,0.004795884247869253
4,30,xi_reb,0.09,0.49471837282180786,0.4972860813140869,0.0020789599511772394
4,30,z_A0_eff,0.9,0.7267682552337646,0.7245199680328369,0.001915322383865714
4,31,alpha,0.955,1.0365325212478638,1.0324629545211792,0.0026427460834383965
4,31,beta_r,0.435,0.8609557747840881,0.8619160652160645,0.007781295105814934
4,31,eta_col,0.875,0.9968453645706177,0.9923347234725952,0.004269215278327465
4,31,xi_reb,0.0,0.6231685280799866,0.6316105127334595,0.002677392214536667
4,31,z_A0_eff,0.815,0.7784084677696228,0.7769366502761841,0.0019121452933177352
4,32,alpha,0.34,0.9218368530273438,0.9234998822212219,0.0050848787650465965
4,32,beta_r,0.235,1.1643948554992676,1.1728695631027222,0.014586586505174637
4,32,eta_col,0.21,0.5997028350830078,0.603156328201294,0.0036127434577792883
4,32,xi_reb,0.24,0.4195096492767334,0.4205683767795563,0.0014459433732554317
4,32,z_A0_eff,0.18,0.716081440448761,0.7191439867019653,0.0042270477861166
4,33,alpha,0.935,1.191076397895813,1.185214638710022,0.0037935946602374315
4,33,beta_r,0.14,0.5802904367446899,0.5841472744941711,0.0038184865843504667
4,33,eta_col,0.88,0.9167335033416748,0.912615954875946,0.003546827705577016
4,33,xi_reb,0.015,0.4889545440673828,0.4936889708042145,0.0019562954548746347
4,33,z_A0_eff,0.775,0.947266697883606,0.9452854990959167,0.0024100954178720713
4,34,alpha,0.145,0.6227812170982361,0.6348797678947449,0.010793904773890972
4,34,beta_r,0.31,1.1130040884017944,1.1328014135360718,0.03356916084885597
4,34,eta_col,0.535,0.907027006149292,0.906434953212738,0.013474627397954464
4,34,xi_reb,0.78,0.7680820822715759,0.765231192111969,0.0038763913325965405
4,34,z_A0_eff,0.19,0.8051968812942505,0.8147686719894409,0.01078573428094387
4,35,alpha,0.525,0.7114617228507996,0.7112655639648438,0.007819000631570816
4,35,beta_r,0.73,0.9504919052124023,0.9428296089172363,0.018004465848207474
4,35,eta_col,0.43,0.8580065369606018,0.8594753742218018,0.0076171038672327995
4,35,xi_reb,0.115,1.1273620128631592,1.1321914196014404,0.004284868482500315
4,35,z_A0_eff,0.275,0.8556534051895142,0.8602684140205383,0.00761234387755394
4,36,alpha,0.26,1.017428994178772,1.0209189653396606,0.005465459078550339
4,36,beta_r,0.265,1.1564401388168335,1.164832592010498,0.01500503346323967
4,36,eta_col,0.165,0.6346522569656372,0.6381582617759705,0.0035833045840263367
4,36,xi_reb,0.1,0.8950787782669067,0.8979709148406982,0.0024805658031255007
4,36,z_A0_eff,0.15,0.7648317813873291,0.7685592174530029,0.0036770934239029884
4,37,alpha,0.16,0.7031463980674744,0.7206776142120361,0.01735929399728775
4,37,beta_r,0.105,0.6419496536254883,0.6691427826881409,0.022960828617215157
4,37,eta_col,0.075,0.776945948600769,0.785647451877594,0.005896572023630142
4,37,xi_reb,0.97,0.684154212474823,0.678834080696106,0.0028666662983596325
4,37,z_A0_eff,0.12,0.718603253364563,0.7360312938690186,0.015061713755130768
4,38,alpha,0.325,0.7621103525161743,0.764865517616272,0.00746471993625164
4,38,beta_r,0.435,0.931990385055542,0.9345100522041321,0.016295168548822403
4,38,eta_col,0.53,0.7079014778137207,0.708164393901825,0.006729161832481623
4,38,xi_reb,0.035,0.6576389670372009,0.6612638831138611,0.0023977095261216164
4,38,z_A0_eff,0.27,0.8777921795845032,0.8818422555923462,0.007694329135119915
4,39,alpha,0.73,0.7253602743148804,0.7196241617202759,0.008006510324776173
4,39,beta_r,0.755,0.9728035926818848,0.9605379700660706,0.017734838649630547
4,39,eta_col,0.565,0.8850662708282471,0.8842107653617859,0.008365067653357983
4,39,xi_reb,0.52,0.7383968830108643,0.7384695410728455,0.0027407133020460606
4,39,z_A0_eff,0.75,0.9460225105285645,0.9406082034111023,0.007253714837133884
5,0,alpha,0.75,0.7027767896652222,0.6947418451309204,0.010790708474814892
5,0,beta_r,0.35,0.8738349080085754,0.8817786574363708,0.019274091348052025
5,0,eta_col,0.845,0.6773703098297119,0.6730389595031738,0.003968005534261465
5,0,xi_reb,0.775,0.4169670641422272,0.4155886769294739,0.001667247386649251
5,0,z_A0_eff,0.79,0.8019052743911743,0.7934036254882812,0.010481521487236023
5,1,alpha,0.375,0.8927000761032104,0.898072361946106,0.014013209380209446
5,1,beta_r,0.46,0.4552282989025116,0.45694637298583984,0.010604048147797585
5,1,eta_col,0.805,0.5825845003128052,0.579204797744751,0.004796599503606558
5,1,xi_reb,0.9,1.1789520978927612,1.173642873764038,0.0040617939084768295
5,1,z_A0_eff,0.42,0.7125993371009827,0.7146497964859009,0.009832991287112236
5,2,alpha,0.3,0.43803149461746216,0.4425089359283447,0.00802799966186285
5,2,beta_r,0.12,0.4781215190887451,0.49537262320518494,0.016207924112677574
5,2,eta_col,0.805,0.7839192152023315,0.7771663069725037,0.008813724853098392
5,2,xi_reb,0.26,0.7150644659996033,0.7169598340988159,0.0028309293556958437
5,2,z_A0_eff,0.245,0.7291436195373535,0.7350727915763855,0.008748834952712059
5,3,alpha,0.885,0.8153698444366455,0.8034172058105469,0.04457408934831619
5,3,beta_r,0.87,0.4202210605144501,0.4104470908641815,0.008737615309655666
5,3,eta_col,0.955,0.6440844535827637,0.6365967392921448,0.004751251544803381
5,3,xi_reb,0.93,1.0425195693969727,1.0363059043884277,0.004406565334647894
5,3,z_A0_eff,0.93,0.9485695362091064,0.9316314458847046,0.011338884942233562
5,4,alpha,0.43,0.8825433850288391,0.8836708068847656,0.0049528866074979305
5,4,beta_r,0.2,0.5874300003051758,0.5951118469238281,0.008838769979774952
5,4,eta_col,0.335,0.5820223093032837,0.5834887027740479,0.00426519475877285
5,4,xi_reb,0.465,1.1510982513427734,1.151390552520752,0.004297775682061911
5,4,z_A0_eff,0.27,0.878659188747406,0.881425678730011,0.005043318960815668
5,5,alpha,0.855,0.4471173882484436,0.4391280710697174,0.00713715935125947
5,5,beta_r,0.79,0.7024301886558533,0.6884233355522156,0.018505968153476715
5,5,eta_col,0.08,0.8600300550460815,0.8787002563476562,0.015090888366103172
5,5,xi_reb,0.82,0.6772881746292114,0.6747340559959412,0.003060815390199423
5,5,z_A0_eff,0.845,0.8438702821731567,0.8374258279800415,0.007520002778619528
5,6,alpha,1.0,0.8979101181030273,0.8768370151519775,0.006836313288658857
5,6,beta_r,0.96,1.0474931001663208,1.0014539957046509,0.02865326777100563
5,6,eta_col,0.02,0.7855408191680908,0.7982876300811768,0.007472039200365543
5,6,xi_reb,1.0,0.7785181999206543,0.7601719498634338,0.004414827562868595
5,6,z_A0_eff,1.0,0.7927814722061157,0.774631142616272,0.006568881683051586
5,7,alpha,0.89,0.88371741771698,0.8740116953849792,0.008398992009460926
5,7,beta_r,0.9,0.764351487159729,0.7521908283233643,0.009692332707345486
5,7,eta_col,0.76,0.9557961225509644,0.9493733048439026,0.010788053274154663
5,7,xi_reb,0.25,1.1047358512878418,1.1072334051132202,0.004047106020152569
5,7,z_A0_eff,0.87,0.9152278900146484,0.9065803289413452,0.008001190610229969
5,8,alpha,0.62,1.018296480178833,1.0125919580459595,0.02445531077682972
5,8,beta_r,0.695,0.6279361844062805,0.6178238391876221,0.01964958943426609
5,8,eta_col,0.545,0.521160364151001,0.5206050872802734,0.005755396094173193
5,8,xi_reb,0.605,0.515180766582489,0.5142906904220581,0.002975312527269125
5,8,z_A0_eff,0.695,0.7885207533836365,0.7827306985855103,0.014904356561601162
5,9,alpha,0.885,0.5311331748962402,0.5216869115829468,0.008967272937297821
5,9,beta_r,0.79,1.0828863382339478,1.053012490272522,0.04207939654588699
5,9,eta_col,0.07,0.6620426177978516,0.673585832118988,0.008036199025809765
5,9,xi_reb,0.34,0.6673201322555542,0.6686742901802063,0.003076226683333516
5,9,z_A0_eff,0.885,0.9244202375411987,0.9131830334663391,0.009790584444999695
5,10,alpha,0.79,0.6929727792739868,0.6877796649932861,0.006725558545440435
5,10,beta_r,0.95,1.012804627418518,0.9839425086975098,0.018430372700095177
5,10,eta_col,0.52,0.7933700084686279,0.7930331230163574,0.004998562391847372
5,10,xi_reb,0.865,1.070155382156372,1.066212773323059,0.00364319933578372
5,10,z_A0_eff,0.91,0.7345634698867798,0.7262875437736511,0.006122991442680359
5,11,alpha,0.42,1.0950719118118286,1.0960328578948975,0.006589896511286497
5,11,beta_r,0.105,0.8455485105514526,0.8560777902603149,0.009913102723658085
5,11,eta_col,0.205,0.5916694402694702,0.5953165292739868,0.004357356112450361
5,11,xi_reb,0.955,1.1778322458267212,1.1713610887527466,0.003937700763344765
5,11,z_A0_eff,0.585,0.9105016589164734,0.9095486998558044,0.004670024383813143
5,12,alpha,0.8,1.0670764446258545,1.0631402730941772,0.0044036125764250755
5,12,beta_r,0.61,0.583610475063324,0.5828786492347717,0.0059904372319579124
5,12,eta_col,0.615,0.8563224077224731,0.8553017973899841,0.0029158154502511024
5,12,xi_reb,0.255,0.9875767230987549,0.9897065758705139,0.0033493798691779375
5,12,z_A0_eff,0.455,0.719657301902771,0.7197954058647156,0.0022881864570081234
5,13,alpha,0.915,0.5282289981842041,0.5188121199607849,0.0070131397806108
5,13,beta_r,0.885,0.6708518266677856,0.6537641286849976,0.014766812324523926
5,13,eta_col,0.395,0.931180477142334,0.9357714653015137,0.013607700355350971
5,13,xi_reb,0.925,1.0632787942886353,1.055843710899353,0.005118161905556917
5,13,z_A0_eff,0.895,0.7089877724647522,0.6999009847640991,0.006985979620367289
5,14,alpha,0.675,1.0373051166534424,1.035539150238037,0.003308599116280675
5,14,beta_r,0.845,1.1454323530197144,1.1300944089889526,0.0151309072971344
5,14,eta_col,0.365,0.8951960802078247,0.8962998986244202,0.0029074714984744787
5,14,xi_reb,0.945,0.601179838180542,0.5977550745010376,0.0021655436139553785
5,14,z_A0_eff,0.275,0.8144038319587708,0.8154550194740295,0.002163973869755864
5,15,alpha,0.175,0.48033618927001953,0.48834484815597534,0.008537058718502522
5,15,beta_r,0.245,0.48854565620422363,0.4983539581298828,0.013279161415994167
5,15,eta_col,0.71,0.9242940545082092,0.9168756604194641,0.01472619641572237
5,15,xi_reb,0.415,0.8565549254417419,0.8571769595146179,0.0035081561654806137
5,15,z_A0_eff,0.16,0.8226703405380249,0.8319141864776611,0.0093757389113307
5,16,alpha,0.885,1.028302550315857,1.0242118835449219,0.0035624250303953886
5,16,beta_r,0.835,1.1500284671783447,1.1338069438934326,0.015245840884745121
5,16,eta_col,0.59,0.8640550374984741,0.8637121319770813,0.003672661492601037
5,16,xi_reb,0.975,0.8390694260597229,0.8329699635505676,0.0029394172597676516
5,16,z_A0_eff,0.99,0.9481809139251709,0.9406667947769165,0.0030672787688672543
5,17,alpha,0.01,1.1241999864578247,1.1447468996047974,0.010715949349105358
5,17,beta_r,0.34,0.7561745047569275,0.7606878876686096,0.01026118639856577
5,17,eta_col,0.885,0.6867108941078186,0.6813554167747498,0.004895272199064493
5,17,xi_reb,0.065,0.8275312185287476,0.8314105868339539,0.0027296985499560833
5,17,z_A0_eff,0.005,0.8071972131729126,0.8207579255104065,0.0065664914436638355
5,18,alpha,0.055,0.4829145669937134,0.49556005001068115,0.007842275314033031
5,18,beta_r,0.145,0.7996320724487305,0.8236793279647827,0.021972713991999626
5,18,eta_col,0.32,0.9527183771133423,0.9593736529350281,0.0142739312723279
5,18,xi_reb,0.715,0.6299008131027222,0.6282604336738586,0.0028320264536887407
5,18,z_A0_eff,0.035,0.7367551326751709,0.7515710592269897,0.007468328345566988
5,19,alpha,0.48,1.055747389793396,1.0562328100204468,0.008144710212945938
5,19,beta_r,0.135,1.0013819932937622,1.0163618326187134,0.013818539679050446
5,19,eta_col,0.73,0.704978346824646,0.7026403546333313,0.00418242858722806
5,19,xi_reb,0.71,0.5136333107948303,0.512387752532959,0.002237936481833458
5,19,z_A0_eff,0.41,0.795634388923645,0.7965826988220215,0.005801685620099306
5,20,alpha,0.0,0.602769136428833,0.6199939846992493,0.00507549662142992
5,20,beta_r,0.005,1.0662239789962769,1.1219207048416138,0.025161679834127426
5,20,eta_col,0.42,0.5615596175193787,0.5623694658279419,0.0038552337791770697
5,20,xi_reb,0.845,1.140663743019104,1.1371268033981323,0.003588875290006399
5,20,z_A0_eff,0.01,0.7922631502151489,0.8041712045669556,0.004769765306264162
5,21,alpha,0.465,0.9753545522689819,0.9759884476661682,0.0037178010679781437
5,21,beta_r,0.695,0.6734708547592163,0.6709494590759277,0.006396235898137093
5,21,eta_col,0.485,0.7993841171264648,0.7997167706489563,0.0025716163218021393
5,21,xi_reb,0.66,0.8630902767181396,0.8621681928634644,0.00296082254499197
5,21,z_A0_eff,0.435,0.8023146390914917,0.8028667569160461,0.0025990966241806746
5,22,alpha,0.63,0.8457386493682861,0.8442280292510986,0.003905507503077388
5,22,beta_r,0.64,0.80809485912323,0.8052076101303101,0.008814826607704163
5,22,eta_col,0.635,0.8655246496200562,0.8637902140617371,0.00708739273250103
5,22,xi_reb,0.285,1.1803330183029175,1.1837936639785767,0.005563970189541578
5,22,z_A0_eff,0.57,0.8178579807281494,0.8172051906585693,0.003563983365893364
5,23,alpha,0.875,1.192360281944275,1.1837111711502075,0.011697711423039436
5,23,beta_r,0.24,0.8777749538421631,0.8864784240722656,0.011668870225548744
5,23,eta_col,0.625,0.5432580709457397,0.5421148538589478,0.0043824585154652596
5,23,xi_reb,0.875,0.867707371711731,0.8641431927680969,0.0031324673909693956
5,23,z_A0_eff,0.76,0.9445160627365112,0.9412983655929565,0.0047228168696165085
5,24,alpha,0.73,1.145095705986023,1.142272710800171,0.005703343544155359
5,24,beta_r,0.77,0.5652204155921936,0.5610986351966858,0.00533581105992198
5,24,eta_col,0.17,0.8332523703575134,0.8354743123054504,0.0025070980191230774
5,24,xi_reb,0.595,0.8328732848167419,0.8323416113853455,0.002848571864888072
5,24,z_A0_eff,0.53,0.783968448638916,0.7838058471679688,0.0022438690066337585
5,25,alpha,0.965,1.0040006637573242,0.9986400604248047,0.002742478856816888
5,25,beta_r,0.12,1.0929181575775146,1.1070836782455444,0.012666646391153336
5,25,eta_col,0.03,0.8643999099731445,0.8728284239768982,0.004658376798033714
5,25,xi_reb,1.0,0.41066694259643555,0.40326210856437683,0.002124511171132326
5,25,z_A0_eff,0.94,0.9372872710227966,0.9318073987960815,0.003554339986294508
5,26,alpha,0.475,0.8069009780883789,0.8073931932449341,0.006589130498468876
5,26,beta_r,0.67,0.9600703716278076,0.9529544115066528,0.019100526347756386
5,26,eta_col,0.92,0.5615899562835693,0.5557496547698975,0.004450267180800438
5,26,xi_reb,0.205,0.5203021764755249,0.5220235586166382,0.002277134917676449
5,26,z_A0_eff,0.335,0.7441658973693848,0.7465330362319946,0.00667212950065732
5,27,alpha,0.925,1.0767537355422974,1.0709257125854492,0.004479134455323219
5,27,beta_r,0.96,0.44502902030944824,0.4383776783943176,0.0039024711586534977
5,27,eta_col,0.26,0.8425829410552979,0.8440544009208679,0.002634531818330288
5,27,xi_reb,0.9,0.5493372082710266,0.5467542409896851,0.002276492305099964
5,27,z_A0_eff,0.52,0.7337992191314697,0.7334384918212891,0.0027455915696918964
5,28,alpha,0.58,0.8403050303459167,0.8388980031013489,0.007136486005038023
5,28,beta_r,0.545,0.585689902305603,0.5853006839752197,0.007835186086595058
5,28,eta_col,0.925,0.8417552709579468,0.8354904651641846,0.004543745424598455
5,28,xi_reb,0.4,1.1907809972763062,1.1916669607162476,0.003907000180333853
5,28,z_A0_eff,0.38,0.8584001660346985,0.8605841994285583,0.006160321645438671
5,29,alpha,0.985,0.4112418591976166,0.39750176668167114,0.00631072698161006
5,29,beta_r,0.955,1.0682083368301392,0.9871777296066284,0.049661144614219666
5,29,eta_col,0.75,0.5245238542556763,0.5218955874443054,0.004362994804978371
5,29,xi_reb,0.38,0.5486536026000977,0.5491392016410828,0.0014562031719833612
5,29,z_A0_eff,1.0,0.744953453540802,0.7256549596786499,0.006978711113333702
5,30,alpha,0.605,1.0708801746368408,1.0694900751113892,0.00509796803817153
5,30,beta_r,0.3,0.45022937655448914,0.45217010378837585,0.003686235984787345
5,30,eta_col,0.24,0.9497731328010559,0.9548007845878601,0.006589533295482397
5,30,xi_reb,0.96,0.49471837282180786,0.49132782220840454,0.002002089750021696
5,30,z_A0_eff,0.66,0.7267682552337646,0.7258560061454773,0.0022664470598101616
5,31,alpha,0.57,1.0365325212478638,1.0360124111175537,0.0034976094029843807
5,31,beta_r,0.595,0.8609557747840881,0.8597943186759949,0.008483181707561016
5,31,eta_col,0.61,0.9968453645706177,0.9956231117248535,0.0038599162362515926
5,31,xi_reb,0.205,0.6231685280799866,0.6245288848876953,0.0018606726080179214
5,31,z_A0_eff,0.655,0.7784084677696228,0.7776724100112915,0.0021083280444145203
5,32,alpha,0.735,0.9218368530273438,0.9180911183357239,0.0059888907708227634
5,32,beta_r,0.515,1.1643948554992676,1.1627075672149658,0.018136410042643547
5,32,eta_col,0.445,0.5997028350830078,0.5998828411102295,0.004265795927494764
5,32,xi_reb,0.68,0.4195096492767334,0.4187777638435364,0.001540223485790193
5,32,z_A0_eff,0.71,0.716081440448761,0.7131824493408203,0.004893709905445576
5,33,alpha,0.6,1.191076397895813,1.1899614334106445,0.003976225387305021
5,33,beta_r,0.2,0.5802904367446899,0.583721399307251,0.004247121047228575
5,33,eta_col,0.155,0.9167335033416748,0.9199833869934082,0.003336770925670862
5,33,xi_reb,0.965,0.4889545440673828,0.48546653985977173,0.0019103216473013163
5,33,z_A0_eff,0.25,0.947266697883606,0.948570966720581,0.002319765044376254
5,34,alpha,0.235,0.6227812170982361,0.6315686702728271,0.013719887472689152
5,34,beta_r,0.235,1.1130040884017944,1.130642294883728,0.02969025820493698
5,34,eta_col,0.65,0.907027006149292,0.9021329283714294,0.01409421768039465
5,34,xi_reb,0.365,0.7680820822715759,0.769031822681427,0.004047277383506298
5,34,z_A0_eff,0.3,0.8051968812942505,0.8119890689849854,0.013613104820251465
5,35,alpha,0.785,0.7114617228507996,0.7061102390289307,0.0072417291812598705
5,35,beta_r,0.855,0.9504919052124023,0.935879111289978,0.013758784160017967
5,35,eta_col,0.36,0.8580065369606018,0.8608140349388123,0.007738795597106218
5,35,xi_reb,0.43,1.1273620128631592,1.1279845237731934,0.0042425100691616535
5,35,z_A0_eff,0.645,0.8556534051895142,0.8531094193458557,0.006927688140422106
5,36,alpha,0.345,1.017428994178772,1.0193318128585815,0.0056844367645680904
5,36,beta_r,0.29,1.1564401388168335,1.1659424304962158,0.017772704362869263
5,36,eta_col,0.66,0.6346522569656372,0.6324028968811035,0.004668132402002811
5,36,xi_reb,0.63,0.8950787782669067,0.8940017223358154,0.002627394860610366
5,36,z_A0_eff,0.28,0.7648317813873291,0.7669560313224792,0.0039606476202607155
5,37,alpha,0.16,0.7031463980674744,0.7184446454048157,0.014354167506098747
5,37,beta_r,0.135,0.6419496536254883,0.6646088361740112,0.019694045186042786
5,37,eta_col,0.975,0.776945948600769,0.7655364274978638,0.005356614012271166
5,37,xi_reb,0.73,0.684154212474823,0.6819193959236145,0.003859936958178878
5,37,z_A0_eff,0.115,0.718603253364563,0.7358213067054749,0.013953772373497486
5,38,alpha,0.355,0.7621103525161743,0.7651130557060242,0.008665931411087513
5,38,beta_r,0.545,0.931990385055542,0.930092453956604,0.01715075597167015
5,38,eta_col,0.77,0.7079014778137207,0.7049530148506165,0.0045431507751345634
5,38,xi_reb,0.155,0.6576389670372009,0.6601219177246094,0.0024310799781233072
5,38,z_A0_eff,0.33,0.8777921795845032,0.8817172050476074,0.0083983289077878
5,39,alpha,0.74,0.7253602743148804,0.7206358909606934,0.006701824255287647
5,39,beta_r,0.875,0.9728035926818848,0.9566570520401001,0.01444169133901596
5,39,eta_col,0.785,0.8850662708282471,0.8785588145256042,0.010818070732057095
5,39,xi_reb,0.415,0.7383968830108643,0.7394086718559265,0.0034793869126588106
5,39,z_A0_eff,0.89,0.9460225105285645,0.9376432299613953,0.006850088015198708
6,0,alpha,0.885,0.7027767896652222,0.69166100025177,0.01015155017375946
6,0,beta_r,0.52,0.8738349080085754,0.8750161528587341,0.019922910258173943
6,0,eta_col,0.655,0.6773703098297119,0.676239550113678,0.0038316030986607075
6,0,xi_reb,0.2,0.4169670641422272,0.4181465804576874,0.001445246278308332
6,0,z_A0_eff,0.815,0.8019052743911743,0.7943649888038635,0.009873896837234497
6,1,alpha,0.125,0.8927000761032104,0.9088059067726135,0.013622986152768135
6,1,beta_r,0.1,0.4552282989025116,0.4670834243297577,0.009350032545626163
6,1,eta_col,0.315,0.5825845003128052,0.5849584937095642,0.005266172345727682
6,1,xi_reb,0.92,1.1789520978927612,1.172827959060669,0.004573700483888388
6,1,z_A0_eff,0.14,0.7125993371009827,0.7227634191513062,0.009846107102930546
6,2,alpha,0.515,0.43803149461746216,0.4379701316356659,0.007728188764303923
6,2,beta_r,0.41,0.4781215190887451,0.48198363184928894,0.016585782170295715
6,2,eta_col,0.5,0.7839192152023315,0.7843769788742065,0.010910255834460258
6,2,xi_reb,0.54,0.7150644659996033,0.7149664163589478,0.002743917517364025
6,2,z_A0_eff,0.635,0.7291436195373535,0.7264968156814575,0.009578980505466461
6,3,alpha,0.97,0.8153698444366455,0.7983764410018921,0.009733438491821289
6,3,beta_r,0.995,0.4202210605144501,0.4025377929210663,0.007251349277794361
6,3,eta_col,0.59,0.6440844535827637,0.6432772278785706,0.0038699640426784754
6,3,xi_reb,0.98,1.0425195693969727,1.0330860614776611,0.0038596291560679674
6,3,z_A0_eff,0.99,0.9485695362091064,0.923958420753479,0.010754715651273727
6,4,alpha,0.54,0.8825433850288391,0.8822959065437317,0.0048629287630319595
6,4,beta_r,0.18,0.5874300003051758,0.5933811664581299,0.00783008523285389
6,4,eta_col,0.27,0.5820223093032837,0.5845333933830261,0.004306332673877478
6,4,xi_reb,0.605,1.1510982513427734,1.1500228643417358,0.004114821087568998
6,4,z_A0_eff,0.725,0.878659188747406,0.876991868019104,0.004801132716238499
6,5,alpha,0.84,0.4471173882484436,0.43944522738456726,0.007982962764799595
6,5,beta_r,0.8,0.7024301886558533,0.6829966902732849,0.023469941690564156
6,5,eta_col,0.13,0.8600300550460815,0.8760418891906738,0.015368525870144367
6,5,xi_reb,0.555,0.6772881746292114,0.6768146753311157,0.0028369673527777195
6,5,z_A0_eff,0.725,0.8438702821731567,0.8389663100242615,0.008849511854350567
6,6,alpha,0.96,0.8979101181030273,0.8860805034637451,0.007701369933784008
6,6,beta_r,0.94,1.0474931001663208,1.0100020170211792,0.021803803741931915
6,6,eta_col,1.0,0.7855408191680908,0.7603549361228943,0.004605659283697605
6,6,xi_reb,0.015,0.7785181999206543,0.7868126630783081,0.002964937826618552
6,6,z_A0_eff,0.235,0.7927814722061157,0.7966452836990356,0.007280045188963413
6,7,alpha,0.87,0.88371741771698,0.8740782737731934,0.008543808944523335
6,7,beta_r,0.835,0.764351487159729,0.7555534839630127,0.009785321541130543
